timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1507100304.722,769.851,810.975,837.295,825.780,0.000,0.000,0
1507100304.722,769.851,804.395,837.295,824.135,0.000,0.000,0
1507100304.789,875.130,802.750,842.230,824.135,0.000,0.000,0
1507100304.789,980.408,810.975,850.455,855.390,0.000,0.000,0
1507100304.789,927.769,817.555,847.165,850.455,0.000,0.000,0
1507100304.789,875.130,812.620,835.650,837.295,0.000,0.000,0
1507100304.789,875.130,804.395,834.005,827.425,0.000,0.000,0
1507100304.789,927.769,814.265,847.165,838.940,0.000,0.000,0
1507100304.789,927.769,817.555,850.455,870.195,0.000,0.000,0
1507100304.789,822.490,814.265,837.295,825.780,0.000,0.000,0
1507100304.789,822.490,809.330,837.295,814.265,0.000,0.000,0
1507100304.789,875.130,809.330,845.520,850.455,0.000,0.000,0
1507100304.789,875.130,810.975,847.165,848.810,0.000,0.000,0
1507100304.789,822.490,817.555,842.230,847.165,0.000,0.000,0
1507100304.789,769.851,807.685,832.360,822.490,0.000,0.000,0
1507100304.789,822.490,801.105,838.940,825.780,0.000,0.000,0
1507100304.789,875.130,810.975,847.165,842.230,0.000,0.000,0
1507100304.789,875.130,815.910,848.810,858.680,0.000,0.000,0
1507100304.856,822.490,810.975,837.295,832.360,0.000,0.000,0
1507100304.856,875.130,807.685,834.005,829.070,0.000,0.000,0
1507100304.857,927.769,809.330,845.520,847.165,0.000,0.000,0
1507100304.857,927.769,815.910,847.165,853.745,0.000,0.000,0
1507100304.857,822.490,817.555,840.585,829.070,0.000,0.000,0
1507100304.857,822.490,810.975,838.940,812.620,0.000,0.000,0
1507100304.857,875.130,812.620,847.165,832.360,0.000,0.000,0
1507100304.857,927.769,817.555,853.745,838.940,0.000,0.000,0
1507100304.857,927.769,817.555,848.810,848.810,0.000,0.000,0
1507100304.857,875.130,809.330,840.585,829.070,0.000,0.000,0
1507100304.857,875.130,804.395,843.875,837.295,0.000,0.000,0
1507100304.857,927.769,809.330,853.745,861.970,0.000,0.000,0
1507100304.857,927.769,817.555,855.390,863.615,0.000,0.000,0
1507100304.857,822.490,814.265,838.940,832.360,0.000,0.000,0
1507100304.857,822.490,807.685,834.005,820.845,0.000,0.000,0
1507100304.857,875.130,807.685,843.875,838.940,0.000,0.000,0
1507100304.938,980.408,809.330,845.520,847.165,0.000,0.000,0
1507100304.938,927.769,812.620,842.230,835.650,0.000,0.000,0
1507100304.938,875.130,806.040,834.005,814.265,0.000,0.000,0
1507100304.938,875.130,807.685,837.295,827.425,0.000,0.000,0
1507100304.938,927.769,810.975,847.165,866.905,0.000,0.000,0
1507100304.938,927.769,812.620,845.520,848.810,0.000,0.000,0
1507100304.938,822.490,814.265,835.650,820.845,0.000,0.000,0
1507100304.938,822.490,809.330,832.360,812.620,0.000,0.000,0
1507100304.938,875.130,809.330,843.875,834.005,0.000,0.000,0
1507100304.938,875.130,812.620,848.810,861.970,0.000,0.000,0
1507100304.938,769.851,815.910,842.230,838.940,0.000,0.000,0
1507100304.938,717.211,809.330,837.295,804.395,0.000,0.000,0
1507100304.938,769.851,809.330,843.875,832.360,0.000,0.000,0
1507100304.938,822.490,812.620,853.745,855.390,0.000,0.000,0
1507100304.938,822.490,819.200,850.455,857.035,0.000,0.000,0
1507100304.938,769.851,814.265,838.940,834.005,0.000,0.000,0
1507100305.007,822.490,810.975,840.585,814.265,0.000,0.000,0
1507100305.007,927.769,812.620,850.455,847.165,0.000,0.000,0
1507100305.007,927.769,819.200,857.035,857.035,0.000,0.000,0
1507100305.007,822.490,815.910,845.520,830.715,0.000,0.000,0
1507100305.007,822.490,807.685,838.940,815.910,0.000,0.000,0
1507100305.007,875.130,810.975,847.165,829.070,0.000,0.000,0
1507100305.007,927.769,815.910,852.100,866.905,0.000,0.000,0
1507100305.007,875.130,820.845,850.455,842.230,0.000,0.000,0
1507100305.007,822.490,810.975,840.585,812.620,0.000,0.000,0
1507100305.007,875.130,810.975,843.875,825.780,0.000,0.000,0
1507100305.007,927.769,817.555,848.810,834.005,0.000,0.000,0
1507100305.007,927.769,819.200,852.100,861.970,0.000,0.000,0
1507100305.007,822.490,814.265,840.585,825.780,0.000,0.000,0
1507100305.007,822.490,807.685,835.650,814.265,0.000,0.000,0
1507100305.007,875.130,812.620,843.875,830.715,0.000,0.000,0
1507100305.007,927.769,819.200,852.100,858.680,0.000,0.000,0
1507100305.007,825.780,817.555,845.520,835.650,0.000,0.000,0
1507100305.089,825.780,809.330,835.650,802.750,0.000,0.000,0
1507100305.089,878.419,807.685,843.875,838.940,0.000,0.000,0
1507100305.089,931.059,817.555,848.810,860.325,0.000,0.000,0
1507100305.089,931.059,820.845,847.165,863.615,0.000,0.000,0
1507100305.089,825.780,817.555,840.585,847.165,0.000,0.000,0
1507100305.089,825.780,809.330,838.940,820.845,0.000,0.000,0
1507100305.089,878.419,809.330,850.455,840.585,0.000,0.000,0
1507100305.089,931.059,820.845,853.745,865.260,0.000,0.000,0
1507100305.089,825.780,815.910,843.875,832.360,0.000,0.000,0
1507100305.089,825.780,812.620,834.005,814.265,0.000,0.000,0
1507100305.089,878.419,812.620,838.940,834.005,0.000,0.000,0
1507100305.089,931.059,812.620,848.810,858.680,0.000,0.000,0
1507100305.089,878.419,817.555,843.875,850.455,0.000,0.000,0
1507100305.089,825.780,812.620,834.005,814.265,0.000,0.000,0
1507100305.089,825.780,814.265,840.585,815.910,0.000,0.000,0
1507100305.089,878.419,817.555,847.165,840.585,0.000,0.000,0
1507100305.153,904.739,820.845,850.455,865.260,0.000,0.000,0
1507100305.153,799.460,817.555,842.230,843.875,0.000,0.000,0
1507100305.153,799.460,810.975,834.005,817.555,0.000,0.000,0
1507100305.153,878.419,815.910,845.520,852.100,0.000,0.000,0
1507100305.153,904.739,819.200,850.455,853.745,0.000,0.000,0
1507100305.153,825.780,822.490,842.230,829.070,0.000,0.000,0
1507100305.153,773.141,814.265,834.005,827.425,0.000,0.000,0
1507100305.153,799.460,810.975,837.295,817.555,0.000,0.000,0
1507100305.153,878.419,812.620,848.810,852.100,0.000,0.000,0
1507100305.153,878.419,819.200,845.520,861.970,0.000,0.000,0
1507100305.153,773.141,814.265,837.295,824.135,0.000,0.000,0
1507100305.153,773.141,812.620,840.585,825.780,0.000,0.000,0
1507100305.153,852.100,817.555,847.165,840.585,0.000,0.000,0
1507100305.153,904.739,815.910,853.745,860.325,0.000,0.000,0
1507100305.153,799.460,817.555,843.875,825.780,0.000,0.000,0
1507100305.153,773.141,815.910,835.650,820.845,0.000,0.000,0
1507100305.246,825.780,810.975,842.230,842.230,0.000,0.000,0
1507100305.246,878.419,814.265,852.100,852.100,0.000,0.000,0
1507100305.246,878.419,822.490,847.165,857.035,0.000,0.000,0
1507100305.246,773.141,810.975,834.005,822.490,0.000,0.000,0
1507100305.246,773.141,809.330,837.295,822.490,0.000,0.000,0
1507100305.246,825.780,810.975,845.520,857.035,0.000,0.000,0
1507100305.246,825.780,815.910,850.455,860.325,0.000,0.000,0
1507100305.246,773.141,820.845,842.230,838.940,0.000,0.000,0
1507100305.246,773.141,806.040,838.940,822.490,0.000,0.000,0
1507100305.246,825.780,809.330,843.875,837.295,0.000,0.000,0
1507100305.246,878.419,815.910,852.100,873.485,0.000,0.000,0
1507100305.246,825.780,815.910,848.810,857.035,0.000,0.000,0
1507100305.246,773.141,807.685,834.005,806.040,0.000,0.000,0
1507100305.246,825.780,810.975,838.940,822.490,0.000,0.000,0
1507100305.246,878.419,814.265,848.810,845.520,0.000,0.000,0
1507100305.246,878.419,817.555,848.810,855.390,0.000,0.000,0
1507100305.303,825.780,814.265,842.230,843.875,0.000,0.000,0
1507100305.303,825.780,801.105,838.940,817.555,0.000,0.000,0
1507100305.303,878.419,801.105,845.520,847.165,0.000,0.000,0
1507100305.303,931.059,810.975,847.165,863.615,0.000,0.000,0
1507100305.303,878.419,814.265,842.230,834.005,0.000,0.000,0
1507100305.303,825.780,809.330,835.650,819.200,0.000,0.000,0
1507100305.303,878.419,809.330,838.940,814.265,0.000,0.000,0
1507100305.303,931.059,812.620,850.455,863.615,0.000,0.000,0
1507100305.303,931.059,815.910,843.875,861.970,0.000,0.000,0
1507100305.303,825.780,809.330,832.360,822.490,0.000,0.000,0
1507100305.303,825.780,807.685,835.650,829.070,0.000,0.000,0
1507100305.303,878.419,814.265,843.875,840.585,0.000,0.000,0
1507100305.303,931.059,820.845,848.810,861.970,0.000,0.000,0
1507100305.303,825.780,822.490,838.940,840.585,0.000,0.000,0
1507100305.303,773.141,809.330,830.715,815.910,0.000,0.000,0
1507100305.303,825.780,810.975,837.295,830.715,0.000,0.000,0
1507100305.370,931.059,815.910,843.875,870.195,0.000,0.000,0
1507100305.370,878.419,815.910,840.585,860.325,0.000,0.000,0
1507100305.370,825.780,810.975,834.005,815.910,0.000,0.000,0
1507100305.370,825.780,809.330,835.650,815.910,0.000,0.000,0
1507100305.370,878.419,812.620,845.520,845.520,0.000,0.000,0
1507100305.370,878.419,820.845,848.810,865.260,0.000,0.000,0
1507100305.370,773.141,817.555,835.650,842.230,0.000,0.000,0
1507100305.370,773.141,810.975,829.070,804.395,0.000,0.000,0
1507100305.370,825.780,812.620,837.295,827.425,0.000,0.000,0
1507100305.370,878.419,815.910,847.165,860.325,0.000,0.000,0
1507100305.370,825.780,817.555,843.875,855.390,0.000,0.000,0
1507100305.370,773.141,809.330,835.650,815.910,0.000,0.000,0
1507100305.370,825.780,807.685,835.650,820.845,0.000,0.000,0
1507100305.370,878.419,810.975,840.585,847.165,0.000,0.000,0
1507100305.370,878.419,815.910,838.940,852.100,0.000,0.000,0
1507100305.370,773.141,812.620,832.360,837.295,0.000,0.000,0
1507100305.453,825.780,809.330,832.360,815.910,0.000,0.000,0
1507100305.453,931.059,810.975,842.230,838.940,0.000,0.000,0
1507100305.453,983.698,814.265,843.875,871.840,0.000,0.000,0
1507100305.453,878.419,814.265,834.005,842.230,0.000,0.000,0
1507100305.453,878.419,807.685,824.135,824.135,0.000,0.000,0
1507100305.453,931.059,807.685,830.715,834.005,0.000,0.000,0
1507100305.453,983.698,812.620,837.295,850.455,0.000,0.000,0
1507100305.453,983.698,819.200,838.940,870.195,0.000,0.000,0
1507100305.453,878.419,812.620,827.425,814.265,0.000,0.000,0
1507100305.453,878.419,812.620,829.070,812.620,0.000,0.000,0
1507100305.453,931.059,814.265,842.230,840.585,0.000,0.000,0
1507100305.453,931.059,817.555,840.585,857.035,0.000,0.000,0
1507100305.453,825.780,814.265,830.715,825.780,0.000,0.000,0
1507100305.453,825.780,807.685,829.070,815.910,0.000,0.000,0
1507100305.453,878.419,810.975,837.295,829.070,0.000,0.000,0
1507100305.453,931.059,817.555,845.520,863.615,0.000,0.000,0
1507100305.519,878.419,817.555,842.230,855.390,0.000,0.000,0
1507100305.519,825.780,814.265,832.360,810.975,0.000,0.000,0
1507100305.519,878.419,812.620,834.005,829.070,0.000,0.000,0
1507100305.519,931.059,815.910,840.585,834.005,0.000,0.000,0
1507100305.519,931.059,824.135,842.230,855.390,0.000,0.000,0
1507100305.519,825.780,815.910,834.005,829.070,0.000,0.000,0
1507100305.519,825.780,814.265,834.005,810.975,0.000,0.000,0
1507100305.519,878.419,815.910,847.165,853.745,0.000,0.000,0
1507100305.519,878.419,819.200,852.100,855.390,0.000,0.000,0
