timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1512337322.410,809.330,824.135,850.455,771.496,0.000,0.000,0
1512337322.414,838.940,840.585,847.165,876.775,0.000,0.000,0
1512337322.419,871.840,837.295,848.810,929.414,0.000,0.000,0
1512337322.423,827.425,830.715,852.100,824.135,0.000,0.000,0
1512337322.428,804.395,830.715,848.810,771.496,0.000,0.000,0
1512337322.432,827.425,827.425,850.455,824.135,0.000,0.000,0
1512337322.437,852.100,830.715,845.520,929.414,0.000,0.000,0
1512337322.441,837.295,834.005,850.455,876.775,0.000,0.000,0
1512337322.446,827.425,829.070,852.100,771.496,0.000,0.000,0
1512337322.451,820.845,830.715,847.165,771.496,0.000,0.000,0
1512337322.455,863.615,834.005,847.165,876.775,0.000,0.000,0
1512337322.460,863.615,832.360,845.520,876.775,0.000,0.000,0
1512337322.464,817.555,838.940,843.875,771.496,0.000,0.000,0
1512337322.469,825.780,834.005,847.165,771.496,0.000,0.000,0
1512337322.473,845.520,829.070,843.875,824.135,0.000,0.000,0
1512337322.478,861.970,832.360,842.230,876.775,0.000,0.000,0
1512337322.482,832.360,830.715,848.810,771.496,0.000,0.000,0
1512337322.487,820.845,822.490,850.455,718.856,0.000,0.000,0
1512337322.491,835.650,829.070,848.810,824.135,0.000,0.000,0
1512337322.496,858.680,829.070,847.165,982.053,0.000,0.000,0
1512337322.500,853.745,837.295,845.520,982.053,0.000,0.000,0
1512337322.505,829.070,832.360,847.165,876.775,0.000,0.000,0
1512337322.509,830.715,830.715,853.745,876.775,0.000,0.000,0
1512337322.514,863.615,824.135,852.100,929.414,0.000,0.000,0
1512337322.518,863.615,830.715,848.810,929.414,0.000,0.000,0
1512337322.523,830.715,830.715,850.455,824.135,0.000,0.000,0
1512337322.528,814.265,830.715,847.165,771.496,0.000,0.000,0
1512337322.532,845.520,838.940,848.810,876.775,0.000,0.000,0
1512337322.537,871.840,825.780,850.455,982.053,0.000,0.000,0
1512337322.541,852.100,829.070,852.100,929.414,0.000,0.000,0
1512337322.546,820.845,830.715,850.455,824.135,0.000,0.000,0
1512337322.550,834.005,829.070,850.455,824.135,0.000,0.000,0
1512337322.555,866.905,829.070,850.455,929.414,0.000,0.000,0
1512337322.559,876.775,827.425,852.100,929.414,0.000,0.000,0
1512337322.564,832.360,827.425,850.455,876.775,0.000,0.000,0
1512337322.568,827.425,832.360,850.455,929.414,0.000,0.000,0
1512337322.573,848.810,835.650,848.810,982.053,0.000,0.000,0
1512337322.577,891.579,829.070,855.390,1087.332,0.000,0.000,0
1512337322.582,848.810,827.425,857.035,982.053,0.000,0.000,0
1512337322.586,822.490,832.360,852.100,876.775,0.000,0.000,0
1512337322.591,834.005,824.135,852.100,876.775,0.000,0.000,0
1512337322.595,861.970,824.135,850.455,982.053,0.000,0.000,0
1512337322.600,860.325,824.135,847.165,982.053,0.000,0.000,0
1512337322.605,830.715,830.715,850.455,876.775,0.000,0.000,0
1512337322.609,822.490,825.780,852.100,876.775,0.000,0.000,0
1512337322.614,853.745,837.295,850.455,929.414,0.000,0.000,0
1512337322.618,884.999,832.360,855.390,982.053,0.000,0.000,0
1512337322.623,843.875,827.425,855.390,876.775,0.000,0.000,0
1512337322.627,814.265,824.135,853.745,824.135,0.000,0.000,0
1512337322.632,838.940,824.135,853.745,824.135,0.000,0.000,0
1512337322.636,866.905,825.780,850.455,929.414,0.000,0.000,0
1512337322.641,858.680,832.360,850.455,929.414,0.000,0.000,0
1512337322.645,830.715,830.715,853.745,824.135,0.000,0.000,0
1512337322.650,840.585,834.005,850.455,824.135,0.000,0.000,0
1512337322.654,857.035,835.650,847.165,876.775,0.000,0.000,0
1512337322.659,878.419,835.650,847.165,929.414,0.000,0.000,0
1512337322.663,825.780,830.715,847.165,824.135,0.000,0.000,0
1512337322.668,807.685,835.650,845.520,771.496,0.000,0.000,0
1512337322.672,845.520,840.585,848.810,824.135,0.000,0.000,0
1512337322.677,863.615,845.520,840.585,876.775,0.000,0.000,0
1512337322.681,840.585,845.520,842.230,824.135,0.000,0.000,0
1512337322.686,806.040,832.360,848.810,771.496,0.000,0.000,0
1512337322.691,820.845,843.875,847.165,771.496,0.000,0.000,0
1512337322.695,865.260,837.295,848.810,876.775,0.000,0.000,0
1512337322.700,853.745,835.650,847.165,876.775,0.000,0.000,0
1512337322.704,819.200,837.295,845.520,771.496,0.000,0.000,0
1512337322.709,814.265,827.425,845.520,771.496,0.000,0.000,0
1512337322.713,829.070,842.230,845.520,824.135,0.000,0.000,0
1512337322.718,868.550,838.940,845.520,929.414,0.000,0.000,0
1512337322.722,829.070,837.295,848.810,824.135,0.000,0.000,0
1512337322.727,797.815,832.360,852.100,771.496,0.000,0.000,0
1512337322.731,810.975,829.070,847.165,771.496,0.000,0.000,0
1512337322.736,842.230,838.940,847.165,876.775,0.000,0.000,0
1512337322.740,834.005,835.650,850.455,876.775,0.000,0.000,0
1512337322.745,792.881,847.165,847.165,771.496,0.000,0.000,0
1512337322.749,807.685,842.230,857.035,771.496,0.000,0.000,0
1512337322.754,827.425,837.295,855.390,824.135,0.000,0.000,0
1512337322.758,834.005,840.585,855.390,876.775,0.000,0.000,0
1512337322.763,806.040,842.230,857.035,771.496,0.000,0.000,0
1512337322.768,783.011,838.940,860.325,718.856,0.000,0.000,0
1512337322.772,783.011,843.875,863.615,771.496,0.000,0.000,0
1512337322.777,824.135,852.100,865.260,876.775,0.000,0.000,0
1512337322.781,791.236,850.455,863.615,771.496,0.000,0.000,0
1512337322.786,755.046,853.745,865.260,613.578,0.000,0.000,0
1512337322.790,740.241,858.680,865.260,613.578,0.000,0.000,0
1512337322.795,774.786,843.875,880.064,718.856,0.000,0.000,0
1512337322.799,769.851,840.585,888.289,718.856,0.000,0.000,0
1512337322.804,712.276,848.810,881.709,560.938,0.000,0.000,0
1512337322.808,690.892,850.455,876.775,560.938,0.000,0.000,0
1512337322.813,702.407,842.230,883.354,613.578,0.000,0.000,0
1512337322.817,725.436,843.875,883.354,666.217,0.000,0.000,0
1512337322.822,672.797,845.520,891.579,613.578,0.000,0.000,0
1512337322.826,651.412,852.100,889.934,560.938,0.000,0.000,0
1512337322.831,641.542,853.745,884.999,560.938,0.000,0.000,0
1512337322.835,669.507,852.100,886.644,666.217,0.000,0.000,0
1512337322.840,676.087,855.390,896.514,666.217,0.000,0.000,0
1512337322.845,611.933,853.745,899.804,560.938,0.000,0.000,0
1512337322.849,600.418,866.905,896.514,560.938,0.000,0.000,0
1512337322.854,631.672,850.455,898.159,684.312,0.000,0.000,0
1512337322.858,657.992,848.810,899.804,684.312,0.000,0.000,0
1512337322.863,620.158,858.680,904.739,631.672,0.000,0.000,0
1512337322.867,598.773,852.100,901.449,579.033,0.000,0.000,0
1512337322.872,610.288,861.970,908.029,631.672,0.000,0.000,0
1512337322.876,648.122,845.520,909.674,736.951,0.000,0.000,0
1512337322.881,657.992,843.875,903.094,736.951,0.000,0.000,0
1512337322.885,610.288,848.810,901.449,631.672,0.000,0.000,0
1512337322.890,613.578,847.165,899.804,631.672,0.000,0.000,0
1512337322.894,633.317,850.455,896.514,684.312,0.000,0.000,0
1512337322.899,656.347,858.680,901.449,736.951,0.000,0.000,0
1512337322.903,626.737,850.455,901.449,631.672,0.000,0.000,0
1512337322.908,621.803,850.455,899.804,631.672,0.000,0.000,0
1512337322.912,639.897,842.230,903.094,684.312,0.000,0.000,0
1512337322.917,664.572,842.230,901.449,736.951,0.000,0.000,0
1512337322.922,656.347,837.295,901.449,684.312,0.000,0.000,0
1512337322.926,611.933,842.230,896.514,579.033,0.000,0.000,0
1512337322.931,631.672,838.940,896.514,631.672,0.000,0.000,0
1512337322.935,672.797,832.360,898.159,736.951,0.000,0.000,0
1512337322.940,677.732,832.360,898.159,736.951,0.000,0.000,0
1512337322.944,636.607,829.070,898.159,631.672,0.000,0.000,0
1512337322.949,630.027,830.715,896.514,631.672,0.000,0.000,0
1512337322.953,674.442,834.005,893.224,736.951,0.000,0.000,0
1512337322.958,690.892,827.425,899.804,789.591,0.000,0.000,0
1512337322.962,661.282,817.555,899.804,736.951,0.000,0.000,0
1512337322.967,641.542,820.845,903.094,684.312,0.000,0.000,0
1512337322.971,662.927,822.490,901.449,736.951,0.000,0.000,0
1512337322.976,699.117,832.360,894.869,789.591,0.000,0.000,0
1512337322.980,708.987,832.360,896.514,789.591,0.000,0.000,0
1512337322.985,656.347,832.360,898.159,684.312,0.000,0.000,0
1512337322.989,669.507,819.200,896.514,684.312,0.000,0.000,0
1512337322.994,712.276,822.490,894.869,789.591,0.000,0.000,0
1512337322.999,723.791,820.845,898.159,842.230,0.000,0.000,0
1512337323.003,690.892,822.490,893.224,736.951,0.000,0.000,0
1512337323.008,674.442,820.845,896.514,736.951,0.000,0.000,0
1512337323.012,699.117,809.330,894.869,789.591,0.000,0.000,0
1512337323.017,735.306,814.265,889.934,894.869,0.000,0.000,0
1512337323.021,725.436,810.975,896.514,894.869,0.000,0.000,0
1512337323.026,687.602,810.975,889.934,789.591,0.000,0.000,0
1512337323.030,700.762,809.330,888.289,789.591,0.000,0.000,0
1512337323.035,728.726,817.555,886.644,842.230,0.000,0.000,0
1512337323.039,741.886,814.265,889.934,842.230,0.000,0.000,0
1512337323.044,708.987,820.845,888.289,736.951,0.000,0.000,0
1512337323.048,705.697,820.845,889.934,736.951,0.000,0.000,0
1512337323.053,732.016,812.620,888.289,789.591,0.000,0.000,0
1512337323.057,756.691,814.265,884.999,842.230,0.000,0.000,0
1512337323.062,723.791,814.265,886.644,789.591,0.000,0.000,0
1512337323.066,708.987,810.975,888.289,736.951,0.000,0.000,0
1512337323.071,730.371,809.330,888.289,736.951,0.000,0.000,0
1512337323.075,758.336,815.910,886.644,789.591,0.000,0.000,0
