timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1507100995.486,832.360,835.650,850.455,843.875,0.000,0.000,0
1507100995.486,838.940,830.715,852.100,837.295,0.000,0.000,0
1507100995.551,845.520,817.555,843.875,842.230,0.000,0.000,0
1507100995.551,843.875,819.200,842.230,838.940,0.000,0.000,0
1507100995.551,843.875,829.070,852.100,843.875,0.000,0.000,0
1507100995.551,850.455,829.070,850.455,843.875,0.000,0.000,0
1507100995.551,853.745,832.360,848.810,840.585,0.000,0.000,0
1507100995.551,840.585,820.845,845.520,852.100,0.000,0.000,0
1507100995.551,845.520,829.070,850.455,855.390,0.000,0.000,0
1507100995.551,838.940,834.005,852.100,838.940,0.000,0.000,0
1507100995.551,834.005,830.715,847.165,843.875,0.000,0.000,0
1507100995.551,852.100,825.780,843.875,837.295,0.000,0.000,0
1507100995.551,842.230,827.425,850.455,842.230,0.000,0.000,0
1507100995.551,834.005,825.780,853.745,853.745,0.000,0.000,0
1507100995.551,840.585,832.360,853.745,838.940,0.000,0.000,0
1507100995.551,843.875,827.425,847.165,843.875,0.000,0.000,0
1507100995.551,835.650,822.490,843.875,832.360,0.000,0.000,0
1507100995.551,847.165,830.715,852.100,845.520,0.000,0.000,0
1507100995.634,847.165,825.780,852.100,850.455,0.000,0.000,0
1507100995.634,837.295,827.425,850.455,830.715,0.000,0.000,0
1507100995.634,845.520,817.555,842.230,842.230,0.000,0.000,0
1507100995.634,835.650,819.200,847.165,838.940,0.000,0.000,0
1507100995.634,842.230,822.490,852.100,838.940,0.000,0.000,0
1507100995.634,835.650,825.780,848.810,845.520,0.000,0.000,0
1507100995.634,845.520,825.780,845.520,840.585,0.000,0.000,0
1507100995.634,838.940,822.490,843.875,840.585,0.000,0.000,0
1507100995.634,827.425,832.360,853.745,847.165,0.000,0.000,0
1507100995.634,852.100,830.715,852.100,840.585,0.000,0.000,0
1507100995.634,845.520,824.135,850.455,848.810,0.000,0.000,0
1507100995.634,850.455,817.555,845.520,852.100,0.000,0.000,0
1507100995.634,852.100,824.135,852.100,850.455,0.000,0.000,0
1507100995.634,838.940,827.425,852.100,860.325,0.000,0.000,0
1507100995.634,847.165,825.780,850.455,845.520,0.000,0.000,0
1507100995.634,848.810,822.490,847.165,838.940,0.000,0.000,0
1507100995.700,845.520,822.490,845.520,838.940,0.000,0.000,0
1507100995.700,835.650,829.070,852.100,842.230,0.000,0.000,0
1507100995.700,843.875,840.585,850.455,842.230,0.000,0.000,0
1507100995.700,850.455,829.070,847.165,847.165,0.000,0.000,0
1507100995.700,850.455,824.135,842.230,843.875,0.000,0.000,0
1507100995.700,850.455,829.070,850.455,853.745,0.000,0.000,0
1507100995.700,848.810,824.135,852.100,861.970,0.000,0.000,0
1507100995.700,845.520,820.845,848.810,853.745,0.000,0.000,0
1507100995.700,834.005,819.200,847.165,843.875,0.000,0.000,0
1507100995.700,827.425,824.135,843.875,848.810,0.000,0.000,0
1507100995.700,820.845,829.070,848.810,850.455,0.000,0.000,0
1507100995.700,825.780,830.715,850.455,845.520,0.000,0.000,0
1507100995.700,838.940,830.715,847.165,838.940,0.000,0.000,0
1507100995.700,842.230,822.490,843.875,848.810,0.000,0.000,0
1507100995.700,838.940,829.070,853.745,843.875,0.000,0.000,0
1507100995.700,843.875,822.490,850.455,848.810,0.000,0.000,0
1507100995.767,842.230,815.910,848.810,857.035,0.000,0.000,0
1507100995.767,837.295,820.845,847.165,840.585,0.000,0.000,0
1507100995.767,827.425,824.135,848.810,842.230,0.000,0.000,0
1507100995.767,837.295,830.715,853.745,852.100,0.000,0.000,0
1507100995.767,843.875,824.135,852.100,845.520,0.000,0.000,0
1507100995.767,843.875,822.490,847.165,852.100,0.000,0.000,0
1507100995.767,842.230,822.490,845.520,853.745,0.000,0.000,0
1507100995.767,827.425,835.650,853.745,838.940,0.000,0.000,0
1507100995.767,827.425,830.715,853.745,845.520,0.000,0.000,0
1507100995.767,824.135,824.135,848.810,850.455,0.000,0.000,0
1507100995.767,842.230,827.425,843.875,852.100,0.000,0.000,0
1507100995.767,834.005,824.135,850.455,850.455,0.000,0.000,0
1507100995.767,835.650,830.715,853.745,852.100,0.000,0.000,0
1507100995.767,838.940,829.070,850.455,850.455,0.000,0.000,0
1507100995.767,848.810,820.845,843.875,840.585,0.000,0.000,0
1507100995.767,840.585,827.425,843.875,848.810,0.000,0.000,0
1507100995.767,829.070,829.070,852.100,848.810,0.000,0.000,0
1507100995.850,838.940,832.360,853.745,848.810,0.000,0.000,0
1507100995.850,852.100,824.135,850.455,855.390,0.000,0.000,0
1507100995.850,848.810,820.845,845.520,843.875,0.000,0.000,0
1507100995.850,838.940,834.005,850.455,853.745,0.000,0.000,0
1507100995.850,830.715,832.360,853.745,853.745,0.000,0.000,0
1507100995.850,827.425,829.070,850.455,843.875,0.000,0.000,0
1507100995.850,852.100,819.200,843.875,847.165,0.000,0.000,0
1507100995.850,853.745,822.490,850.455,843.875,0.000,0.000,0
1507100995.850,840.585,829.070,855.390,860.325,0.000,0.000,0
