timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1507101154.014,835.650,824.135,852.100,847.165,0.000,0.000,1
1507101154.014,838.940,820.845,847.165,848.810,0.000,0.000,0
1507101154.014,830.715,822.490,848.810,845.520,0.000,0.000,0
1507101154.014,827.425,824.135,853.745,853.745,0.000,0.000,0
1507101154.014,825.780,829.070,850.455,843.875,0.000,0.000,0
1507101154.014,832.360,825.780,850.455,838.940,0.000,0.000,0
1507101154.014,838.940,824.135,847.165,850.455,0.000,0.000,0
1507101154.014,835.650,820.845,847.165,843.875,0.000,0.000,0
1507101154.014,830.715,819.200,850.455,837.295,0.000,0.000,0
1507101154.014,835.650,824.135,847.165,840.585,0.000,0.000,0
1507101154.014,829.070,827.425,845.520,843.875,0.000,0.000,0
1507101154.014,832.360,829.070,847.165,848.810,0.000,0.000,0
1507101154.014,837.295,832.360,848.810,850.455,0.000,0.000,0
1507101154.014,835.650,825.780,848.810,822.490,0.000,0.000,0
1507101154.014,843.875,820.845,852.100,829.070,0.000,0.000,0
1507101154.014,840.585,820.845,845.520,822.490,0.000,0.000,0
1507101154.081,822.490,825.780,848.810,832.360,0.000,0.000,0
1507101154.081,832.360,820.845,850.455,847.165,0.000,0.000,0
1507101154.081,827.425,815.910,847.165,832.360,0.000,0.000,0
1507101154.081,835.650,815.910,850.455,847.165,0.000,0.000,0
1507101154.081,835.650,822.490,853.745,848.810,0.000,0.000,0
1507101154.081,832.360,830.715,850.455,847.165,0.000,0.000,0
1507101154.081,835.650,830.715,848.810,842.230,0.000,0.000,0
1507101154.081,825.780,820.845,848.810,830.715,0.000,0.000,0
1507101154.081,842.230,819.200,845.520,848.810,0.000,0.000,0
1507101154.081,832.360,825.780,848.810,837.295,0.000,0.000,0
1507101154.081,832.360,827.425,848.810,847.165,0.000,0.000,0
1507101154.081,838.940,820.845,847.165,845.520,0.000,0.000,0
1507101154.081,837.295,817.555,845.520,842.230,0.000,0.000,0
1507101154.081,827.425,825.780,845.520,843.875,0.000,0.000,0
1507101154.081,832.360,832.360,848.810,829.070,0.000,0.000,0
1507101154.081,825.780,830.715,848.810,834.005,0.000,0.000,0
1507101154.166,832.360,825.780,848.810,834.005,0.000,0.000,0
1507101154.166,835.650,822.490,850.455,840.585,0.000,0.000,0
1507101154.166,830.715,825.780,853.745,848.810,0.000,0.000,0
1507101154.166,835.650,827.425,852.100,835.650,0.000,0.000,0
1507101154.166,847.165,820.845,848.810,852.100,0.000,0.000,0
1507101154.166,840.585,815.910,847.165,858.680,0.000,0.000,0
1507101154.166,834.005,815.910,847.165,842.230,0.000,0.000,0
1507101154.166,838.940,815.910,848.810,837.295,0.000,0.000,0
1507101154.166,842.230,827.425,848.810,837.295,0.000,0.000,0
1507101154.166,830.715,827.425,847.165,840.585,0.000,0.000,0
1507101154.166,837.295,830.715,852.100,843.875,0.000,0.000,0
1507101154.166,832.360,824.135,855.390,850.455,0.000,0.000,0
1507101154.166,847.165,817.555,852.100,857.035,0.000,0.000,0
1507101154.166,857.035,824.135,848.810,852.100,0.000,0.000,0
1507101154.166,829.070,817.555,850.455,842.230,0.000,0.000,0
1507101154.166,827.425,824.135,852.100,842.230,0.000,0.000,0
1507101154.166,829.070,825.780,853.745,845.520,0.000,0.000,0
1507101154.230,825.780,825.780,848.810,850.455,0.000,0.000,0
1507101154.230,835.650,827.425,845.520,847.165,0.000,0.000,0
1507101154.230,825.780,829.070,848.810,838.940,0.000,0.000,0
1507101154.230,827.425,820.845,850.455,840.585,0.000,0.000,0
1507101154.230,835.650,820.845,848.810,845.520,0.000,0.000,0
1507101154.230,837.295,820.845,843.875,848.810,0.000,0.000,0
1507101154.230,835.650,822.490,845.520,848.810,0.000,0.000,0
1507101154.230,829.070,820.845,852.100,840.585,0.000,0.000,0
1507101154.230,838.940,827.425,853.745,845.520,0.000,0.000,0
1507101154.230,838.940,825.780,850.455,857.035,0.000,0.000,0
1507101154.230,830.715,810.975,848.810,845.520,0.000,0.000,0
1507101154.230,834.005,810.975,852.100,855.390,0.000,0.000,0
1507101154.230,829.070,825.780,850.455,845.520,0.000,0.000,0
1507101154.230,827.425,820.845,850.455,837.295,0.000,0.000,0
1507101154.230,838.940,822.490,848.810,842.230,0.000,0.000,0
1507101154.230,835.650,824.135,843.875,840.585,0.000,0.000,0
1507101154.313,837.295,824.135,848.810,843.875,0.000,0.000,0
1507101154.313,829.070,829.070,848.810,840.585,0.000,0.000,0
1507101154.313,834.005,822.490,847.165,840.585,0.000,0.000,0
1507101154.313,830.715,810.975,843.875,832.360,0.000,0.000,0
1507101154.313,829.070,815.910,848.810,847.165,0.000,0.000,0
1507101154.313,832.360,824.135,853.745,847.165,0.000,0.000,0
1507101154.313,835.650,819.200,850.455,838.940,0.000,0.000,0
1507101154.313,832.360,814.265,852.100,853.745,0.000,0.000,0
1507101154.313,827.425,820.845,852.100,832.360,0.000,0.000,0
1507101154.313,840.585,824.135,852.100,848.810,0.000,0.000,0
1507101154.313,825.780,824.135,852.100,853.745,0.000,0.000,0
1507101154.313,834.005,819.200,850.455,840.585,0.000,0.000,0
1507101154.313,842.230,814.265,848.810,847.165,0.000,0.000,0
1507101154.313,837.295,819.200,850.455,842.230,0.000,0.000,0
1507101154.313,835.650,822.490,852.100,837.295,0.000,0.000,0
1507101154.313,840.585,815.910,850.455,843.875,0.000,0.000,0
1507101154.380,829.070,809.330,850.455,840.585,0.000,0.000,0
1507101154.380,834.005,812.620,853.745,848.810,0.000,0.000,0
1507101154.380,819.200,819.200,852.100,847.165,0.000,0.000,0
1507101154.380,827.425,819.200,847.165,837.295,0.000,0.000,0
1507101154.380,838.940,817.555,847.165,832.360,0.000,0.000,0
1507101154.380,837.295,817.555,848.810,847.165,0.000,0.000,0
1507101154.380,838.940,812.620,852.100,848.810,0.000,0.000,0
1507101154.380,830.715,822.490,852.100,848.810,0.000,0.000,0
1507101154.380,825.780,822.490,850.455,838.940,0.000,0.000,0
1507101154.380,837.295,817.555,847.165,838.940,0.000,0.000,0
1507101154.380,830.715,815.910,853.745,842.230,0.000,0.000,0
1507101154.380,830.715,820.845,857.035,848.810,0.000,0.000,0
1507101154.380,842.230,824.135,850.455,850.455,0.000,0.000,0
1507101154.380,838.940,815.910,850.455,837.295,0.000,0.000,0
1507101154.380,837.295,815.910,852.100,848.810,0.000,0.000,0
1507101154.380,834.005,822.490,853.745,852.100,0.000,0.000,0
1507101154.447,822.490,817.555,855.390,848.810,0.000,0.000,0
1507101154.447,830.715,819.200,852.100,843.875,0.000,0.000,0
1507101154.447,832.360,815.910,848.810,838.940,0.000,0.000,0
1507101154.447,832.360,820.845,850.455,842.230,0.000,0.000,0
1507101154.447,835.650,827.425,852.100,835.650,0.000,0.000,0
1507101154.447,842.230,815.910,850.455,847.165,0.000,0.000,0
1507101154.447,842.230,807.685,850.455,843.875,0.000,0.000,0
1507101154.447,827.425,819.200,853.745,834.005,0.000,0.000,0
1507101154.447,830.715,820.845,855.390,847.165,0.000,0.000,0
1507101154.447,825.780,827.425,853.745,850.455,0.000,0.000,0
1507101154.447,834.005,814.265,853.745,855.390,0.000,0.000,0
1507101154.447,825.780,807.685,853.745,838.940,0.000,0.000,0
1507101154.447,830.715,820.845,853.745,842.230,0.000,0.000,0
1507101154.447,840.585,824.135,852.100,840.585,0.000,0.000,0
1507101154.447,824.135,824.135,848.810,822.490,0.000,0.000,0
1507101154.447,840.585,824.135,845.520,832.360,0.000,0.000,0
1507101154.530,827.425,829.070,850.455,819.200,0.000,0.000,0
1507101154.530,829.070,827.425,852.100,832.360,0.000,0.000,0
