timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1512340287.726,868.550,807.685,858.680,858.680,0.000,0.000,0
1512340287.731,855.390,843.875,848.810,843.875,0.000,0.000,0
1512340287.735,861.970,827.425,847.165,850.455,0.000,0.000,0
1512340287.740,863.615,814.265,848.810,847.165,0.000,0.000,0
1512340287.744,860.325,807.685,850.455,838.940,0.000,0.000,0
1512340287.749,852.100,820.845,850.455,843.875,0.000,0.000,0
1512340287.753,857.035,809.330,853.745,857.035,0.000,0.000,0
1512340287.758,848.810,804.395,853.745,860.325,0.000,0.000,0
1512340287.762,843.875,819.200,850.455,858.680,0.000,0.000,0
1512340287.767,857.035,809.330,848.810,853.745,0.000,0.000,0
1512340287.771,853.745,835.650,843.875,847.165,0.000,0.000,0
1512340287.776,850.455,822.490,850.455,842.230,0.000,0.000,0
1512340287.781,830.715,829.070,848.810,825.780,0.000,0.000,0
1512340287.785,829.070,827.425,853.745,840.585,0.000,0.000,0
1512340287.790,830.715,820.845,855.390,840.585,0.000,0.000,0
1512340287.794,835.650,809.330,850.455,848.810,0.000,0.000,0
1512340287.799,842.230,797.815,848.810,852.100,0.000,0.000,0
1512340287.803,843.875,810.975,850.455,845.520,0.000,0.000,0
1512340287.808,824.135,815.910,838.940,834.005,0.000,0.000,0
1512340287.812,837.295,814.265,843.875,853.745,0.000,0.000,0
1512340287.817,847.165,814.265,845.520,842.230,0.000,0.000,0
1512340287.821,838.940,830.715,840.585,837.295,0.000,0.000,0
1512340287.826,840.585,810.975,850.455,845.520,0.000,0.000,0
1512340287.830,847.165,819.200,848.810,845.520,0.000,0.000,0
1512340287.835,830.715,814.265,850.455,837.295,0.000,0.000,0
1512340287.839,838.940,809.330,847.165,842.230,0.000,0.000,0
1512340287.844,838.940,819.200,847.165,829.070,0.000,0.000,0
1512340287.848,832.360,829.070,845.520,829.070,0.000,0.000,0
1512340287.853,843.875,814.265,848.810,843.875,0.000,0.000,0
1512340287.858,848.810,825.780,850.455,840.585,0.000,0.000,0
1512340287.862,843.875,830.715,843.875,835.650,0.000,0.000,0
1512340287.867,842.230,825.780,843.875,837.295,0.000,0.000,0
1512340287.871,840.585,822.490,853.745,850.455,0.000,0.000,0
1512340287.876,838.940,824.135,848.810,838.940,0.000,0.000,0
1512340287.880,847.165,820.845,848.810,837.295,0.000,0.000,0
1512340287.885,843.875,815.910,842.230,840.585,0.000,0.000,0
1512340287.889,837.295,840.585,843.875,827.425,0.000,0.000,0
1512340287.894,829.070,832.360,847.165,847.165,0.000,0.000,0
1512340287.898,834.005,810.975,855.390,855.390,0.000,0.000,0
1512340287.903,835.650,834.005,850.455,838.940,0.000,0.000,0
1512340287.907,845.520,817.555,845.520,843.875,0.000,0.000,0
1512340287.912,835.650,814.265,847.165,840.585,0.000,0.000,0
1512340287.916,843.875,827.425,848.810,842.230,0.000,0.000,0
1512340287.921,834.005,830.715,843.875,834.005,0.000,0.000,0
1512340287.925,842.230,832.360,848.810,840.585,0.000,0.000,0
1512340287.930,848.810,837.295,843.875,845.520,0.000,0.000,0
1512340287.935,845.520,819.200,845.520,838.940,0.000,0.000,0
1512340287.939,843.875,809.330,845.520,842.230,0.000,0.000,0
1512340287.944,829.070,822.490,843.875,834.005,0.000,0.000,0
1512340287.948,830.715,834.005,848.810,832.360,0.000,0.000,0
1512340287.953,834.005,820.845,845.520,847.165,0.000,0.000,0
1512340287.957,843.875,817.555,845.520,842.230,0.000,0.000,0
1512340287.962,840.585,832.360,847.165,827.425,0.000,0.000,0
1512340287.966,840.585,830.715,848.810,835.650,0.000,0.000,0
1512340287.971,834.005,822.490,843.875,837.295,0.000,0.000,0
