timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1507860450.423,839.762,826.054,843.875,841.819,0.000,0.000,0
1507860450.425,838.666,823.724,846.617,833.868,0.000,0.000,0
1507860450.427,835.581,820.845,846.411,833.251,0.000,0.000,0
1507860450.429,836.130,820.023,846.274,843.327,0.000,0.000,0
1507860450.431,839.146,820.297,846.959,852.031,0.000,0.000,0
1507860450.433,845.314,823.039,846.274,854.088,0.000,0.000,0
1507860450.435,841.819,826.945,847.508,852.305,0.000,0.000,0
1507860450.437,834.896,824.135,847.302,845.588,0.000,0.000,0
1507860450.439,832.154,822.901,849.358,842.504,0.000,0.000,0
1507860450.441,834.348,819.337,847.233,841.819,0.000,0.000,0
1507860450.443,830.921,816.184,849.084,843.943,0.000,0.000,0
1507860450.445,837.021,818.789,850.523,842.778,0.000,0.000,0
1507860450.447,841.819,823.792,847.370,837.364,0.000,0.000,0
1507860450.449,842.436,823.244,848.741,849.769,0.000,0.000,0
1507860450.451,844.492,822.970,848.399,858.268,0.000,0.000,0
1507860450.453,844.560,829.139,847.713,848.330,0.000,0.000,0
1507860450.455,840.996,832.292,845.177,840.585,0.000,0.000,0
1507860450.457,840.037,833.662,845.726,838.597,0.000,0.000,0
1507860450.459,830.989,833.457,846.205,831.880,0.000,0.000,0
1507860450.461,823.930,835.102,845.246,826.740,0.000,0.000,0
1507860450.463,828.179,836.473,846.274,836.267,0.000,0.000,0
1507860450.465,831.538,834.690,846.822,835.924,0.000,0.000,0
1507860450.467,830.989,831.469,847.439,838.597,0.000,0.000,0
1507860450.469,839.420,827.973,849.427,851.963,0.000,0.000,0
1507860450.471,845.109,822.970,845.177,851.483,0.000,0.000,0
1507860450.473,843.943,823.381,845.314,843.327,0.000,0.000,0
1507860450.475,839.968,828.385,846.685,851.003,0.000,0.000,0
1507860450.477,837.569,828.316,843.669,843.875,0.000,0.000,0
1507860450.479,834.690,827.562,844.834,826.466,0.000,0.000,0
1507860450.481,831.675,828.796,846.822,827.014,0.000,0.000,0
1507860450.483,839.831,827.288,844.834,834.348,0.000,0.000,0
1507860450.485,839.146,824.752,842.230,832.017,0.000,0.000,0
1507860450.487,838.460,824.272,844.492,836.404,0.000,0.000,0
1507860450.489,851.620,824.478,846.891,853.745,0.000,0.000,0
1507860450.491,851.689,824.889,845.520,853.539,0.000,0.000,0
1507860450.493,845.109,823.861,841.887,841.545,0.000,0.000,0
1507860450.495,841.133,823.176,842.915,839.694,0.000,0.000,0
1507860450.497,838.460,825.986,842.093,824.889,0.000,0.000,0
1507860450.499,835.239,827.973,841.339,831.606,0.000,0.000,0
1507860450.501,835.581,828.385,843.875,836.061,0.000,0.000,0
1507860450.503,837.501,827.425,842.710,842.710,0.000,0.000,0
1507860450.505,836.198,823.998,840.859,839.351,0.000,0.000,0
1507860450.507,836.267,824.135,842.436,837.295,0.000,0.000,0
1507860450.509,838.392,819.063,847.096,845.383,0.000,0.000,0
1507860450.511,845.726,816.733,844.903,851.689,0.000,0.000,0
1507860450.513,845.451,820.091,844.286,853.334,0.000,0.000,0
1507860450.515,836.952,824.067,843.395,848.878,0.000,0.000,0
1507860450.517,832.908,818.378,846.754,843.601,0.000,0.000,0
1507860450.519,832.292,819.680,843.943,840.654,0.000,0.000,0
1507860450.521,825.506,821.462,844.560,843.464,0.000,0.000,0
1507860450.523,826.603,822.422,843.669,853.813,0.000,0.000,0
1507860450.525,829.276,829.618,841.613,854.088,0.000,0.000,0
1507860450.527,827.631,836.404,842.847,839.077,0.000,0.000,0
1507860450.529,835.444,836.198,844.149,839.694,0.000,0.000,0
1507860450.531,839.488,830.235,845.794,853.402,0.000,0.000,0
1507860450.533,845.246,828.522,845.314,855.321,0.000,0.000,0
1507860450.535,842.984,829.961,846.822,856.075,0.000,0.000,0
1507860450.537,839.283,828.522,843.669,854.430,0.000,0.000,0
1507860450.539,823.930,828.042,842.298,843.121,0.000,0.000,0
1507860450.541,817.761,827.768,840.311,834.348,0.000,0.000,0
1507860450.543,819.611,827.219,842.024,825.437,0.000,0.000,0
1507860450.545,835.513,828.727,840.928,839.557,0.000,0.000,0
1507860450.547,839.831,826.808,842.024,848.124,0.000,0.000,0
1507860450.549,839.625,823.655,842.298,846.822,0.000,0.000,0
1507860450.551,839.146,820.297,842.915,847.165,0.000,0.000,0
1507860450.553,838.940,820.571,842.984,849.290,0.000,0.000,0
1507860450.555,837.706,822.833,843.875,854.979,0.000,0.000,0
1507860450.557,837.364,825.643,840.791,857.515,0.000,0.000,0
1507860450.559,832.634,826.123,841.545,852.991,0.000,0.000,0
1507860450.561,830.509,823.313,842.915,848.193,0.000,0.000,0
1507860450.563,829.070,818.515,843.121,847.645,0.000,0.000,0
1507860450.565,833.251,818.446,845.588,842.984,0.000,0.000,0
1507860450.567,838.186,821.462,844.218,833.114,0.000,0.000,0
1507860450.569,839.488,824.409,842.915,841.956,0.000,0.000,0
1507860450.571,836.610,824.889,842.230,840.311,0.000,0.000,0
1507860450.573,846.548,823.655,840.722,843.190,0.000,0.000,0
1507860450.575,839.625,822.353,841.065,825.575,0.000,0.000,0
1507860450.577,838.597,822.285,844.218,827.905,0.000,0.000,0
1507860450.579,835.787,817.898,842.915,831.538,0.000,0.000,0
1507860450.581,831.949,815.019,844.012,832.840,0.000,0.000,0
1507860450.583,830.304,820.228,846.411,833.525,0.000,0.000,0
1507860450.585,829.344,824.478,850.729,838.666,0.000,0.000,0
1507860450.587,831.263,824.067,850.523,849.906,0.000,0.000,0
1507860450.589,840.585,819.749,849.975,861.558,0.000,0.000,0
1507860450.591,844.218,819.749,845.520,854.910,0.000,0.000,0
1507860450.593,844.629,819.474,843.669,852.785,0.000,0.000,0
1507860450.595,834.553,817.829,847.165,848.536,0.000,0.000,0
1507860450.597,832.634,821.188,847.987,846.205,0.000,0.000,0
1507860450.599,822.559,820.228,848.810,847.439,0.000,0.000,0
1507860450.601,819.611,817.075,845.726,844.972,0.000,0.000,0
1507860450.603,831.332,815.225,848.124,855.047,0.000,0.000,0
1507860450.605,832.497,818.309,848.467,854.636,0.000,0.000,0
1507860450.607,833.868,822.970,850.044,857.309,0.000,0.000,0
1507860450.609,831.880,829.824,850.660,844.560,0.000,0.000,0
1507860450.611,841.270,829.276,851.689,849.769,0.000,0.000,0
1507860450.613,842.436,827.631,849.975,850.660,0.000,0.000,0
1507860450.615,837.021,827.425,850.318,850.044,0.000,0.000,0
1507860450.617,834.005,827.973,851.003,849.906,0.000,0.000,0
1507860450.619,828.933,822.490,849.495,840.585,0.000,0.000,0
1507860450.621,828.111,818.309,847.850,844.903,0.000,0.000,0
1507860450.623,829.961,816.596,849.153,854.156,0.000,0.000,0
1507860450.625,834.142,822.079,851.552,852.785,0.000,0.000,0
1507860450.627,833.114,822.010,848.467,847.645,0.000,0.000,0
1507860450.629,836.541,822.285,845.657,849.906,0.000,0.000,0
1507860450.631,841.339,820.914,847.165,852.785,0.000,0.000,0
1507860450.633,838.186,816.321,847.576,846.959,0.000,0.000,0
1507860450.635,830.167,812.003,850.935,846.822,0.000,0.000,0
1507860450.637,835.513,813.306,849.153,849.358,0.000,0.000,0
1507860450.639,833.731,816.664,845.177,847.370,0.000,0.000,0
1507860450.641,824.546,816.801,847.508,834.828,0.000,0.000,0
1507860450.643,820.091,819.337,850.181,824.067,0.000,0.000,0
1507860450.645,833.251,823.039,850.592,835.102,0.000,0.000,0
1507860450.647,834.211,826.191,850.729,842.230,0.000,0.000,0
1507860450.649,836.884,827.014,851.414,849.221,0.000,0.000,0
1507860450.651,838.734,827.494,849.427,842.847,0.000,0.000,0
1507860450.653,837.432,827.082,846.137,845.246,0.000,0.000,0
1507860450.655,836.815,825.300,844.423,856.212,0.000,0.000,0
1507860450.657,831.332,823.518,844.697,842.367,0.000,0.000,0
1507860450.659,820.297,823.861,844.081,839.488,0.000,0.000,0
1507860450.661,823.107,827.836,847.028,841.339,0.000,0.000,0
1507860450.663,827.219,828.179,846.959,846.137,0.000,0.000,0
1507860450.665,834.553,826.466,844.355,854.773,0.000,0.000,0
1507860450.667,832.497,822.285,844.149,849.084,0.000,0.000,0
1507860450.669,827.973,819.543,845.246,850.729,0.000,0.000,0
1507860450.671,839.009,815.568,846.342,859.091,0.000,0.000,0
1507860450.673,840.996,811.181,845.588,851.072,0.000,0.000,0
1507860450.675,843.943,812.003,846.548,850.523,0.000,0.000,0
1507860450.677,843.121,815.636,847.782,845.109,0.000,0.000,0
1507860450.679,837.364,819.543,845.726,836.473,0.000,0.000,0
1507860450.681,827.699,822.559,848.604,836.267,0.000,0.000,0
1507860450.683,824.889,827.151,849.290,838.255,0.000,0.000,0
1507860450.685,830.509,827.357,847.508,848.399,0.000,0.000,0
1507860450.687,829.002,825.506,846.548,852.648,0.000,0.000,0
