timestamps,TP9,FP1,FP2,TP10,n/a,n/a,Marker0
1510777391.289,800.694,809.536,839.762,794.388,0.000,0.000,0
1510777391.291,812.415,811.318,842.436,804.395,0.000,0.000,0
1510777391.293,820.708,809.879,841.682,814.128,0.000,0.000,0
1510777391.295,833.936,808.028,840.928,825.300,0.000,0.000,0
1510777391.297,840.311,810.221,840.654,830.989,0.000,0.000,0
1510777391.299,829.002,810.084,839.557,822.764,0.000,0.000,0
1510777391.301,812.346,809.330,838.871,809.879,0.000,0.000,0
1510777391.303,806.863,807.617,838.666,800.146,0.000,0.000,0
1510777391.305,806.520,809.947,840.859,798.295,0.000,0.000,0
1510777391.307,807.274,811.866,841.133,801.448,0.000,0.000,0
1510777391.309,804.327,810.153,838.392,801.517,0.000,0.000,0
1510777391.311,800.900,807.960,838.049,807.137,0.000,0.000,0
1510777391.313,814.334,806.246,837.364,815.362,0.000,0.000,0
1510777391.315,833.320,805.218,836.884,826.671,0.000,0.000,0
1510777391.317,837.569,806.177,839.420,834.074,0.000,0.000,0
1510777391.319,826.123,803.779,837.706,819.886,0.000,0.000,0
1510777391.321,817.829,804.053,835.581,806.657,0.000,0.000,0
1510777391.323,810.290,806.246,834.348,797.541,0.000,0.000,0
1510777391.325,798.569,806.520,834.279,793.703,0.000,0.000,0
1510777391.327,802.134,807.822,835.719,797.336,0.000,0.000,0
1510777391.329,811.729,809.262,836.061,803.641,0.000,0.000,0
1510777391.331,820.845,808.439,836.404,809.879,0.000,0.000,0
1510777391.333,825.986,807.960,834.485,807.068,0.000,0.000,0
1510777391.335,827.425,808.028,833.183,817.624,0.000,0.000,0
1510777391.337,831.400,806.657,834.690,829.687,0.000,0.000,0
1510777391.339,832.977,806.177,837.569,832.223,0.000,0.000,0
1510777391.341,823.039,808.028,837.432,822.696,0.000,0.000,0
1510777391.343,810.358,810.358,836.815,810.907,0.000,0.000,0
1510777391.345,804.395,810.358,835.993,801.105,0.000,0.000,0
1510777391.347,804.601,811.798,836.610,800.009,0.000,0.000,0
1510777391.349,808.371,811.249,838.460,805.081,0.000,0.000,0
1510777391.351,807.343,807.754,835.856,793.566,0.000,0.000,0
1510777391.353,811.318,808.028,835.513,796.033,0.000,0.000,0
1510777391.355,822.285,809.262,838.803,812.826,0.000,0.000,0
1510777391.357,836.198,809.810,839.557,824.615,0.000,0.000,0
1510777391.359,828.522,808.234,838.734,815.362,0.000,0.000,0
1510777391.361,813.032,807.068,838.323,802.271,0.000,0.000,0
1510777391.363,804.807,808.371,838.940,789.591,0.000,0.000,0
1510777391.365,805.355,809.399,839.557,781.983,0.000,0.000,0
1510777391.367,808.028,809.193,836.473,778.830,0.000,0.000,0
1510777391.369,809.056,808.851,833.662,781.640,0.000,0.000,0
1510777391.371,817.898,811.044,832.223,793.566,0.000,0.000,0
1510777391.373,835.102,811.935,833.525,812.209,0.000,0.000,0
1510777391.375,844.766,809.056,837.226,833.114,0.000,0.000,0
1510777391.377,840.448,803.025,840.996,845.520,0.000,0.000,0
1510777391.379,821.599,799.666,840.654,839.420,0.000,0.000,0
1510777391.381,801.654,799.186,840.448,817.898,0.000,0.000,0
1510777391.383,784.861,800.146,840.722,795.554,0.000,0.000,0
1510777391.385,774.443,797.953,837.226,774.443,0.000,0.000,0
1510777391.387,779.035,798.432,837.912,776.499,0.000,0.000,0
1510777391.389,782.051,800.557,838.666,788.083,0.000,0.000,0
1510777391.391,787.123,802.134,838.871,792.606,0.000,0.000,0
1510777391.393,788.631,801.380,842.230,795.485,0.000,0.000,0
1510777391.395,796.924,799.118,844.972,801.585,0.000,0.000,0
1510777391.397,794.594,797.541,847.370,806.589,0.000,0.000,0
1510777391.399,780.338,797.130,850.181,796.445,0.000,0.000,0
1510777391.401,766.287,797.130,849.016,778.487,0.000,0.000,0
1510777391.403,759.158,796.582,846.137,766.629,0.000,0.000,0
1510777391.405,762.654,797.610,848.262,768.754,0.000,0.000,0
1510777391.407,764.230,798.227,851.620,774.032,0.000,0.000,0
1510777391.409,756.554,797.610,851.894,771.290,0.000,0.000,0
1510777391.411,755.526,797.884,851.689,773.826,0.000,0.000,0
1510777391.413,762.585,798.021,853.676,784.039,0.000,0.000,0
1510777391.415,769.851,796.856,854.773,792.332,0.000,0.000,0
1510777391.417,775.403,793.909,854.362,783.148,0.000,0.000,0
1510777391.419,769.645,791.852,853.813,779.241,0.000,0.000,0
1510777391.421,755.937,790.619,854.088,774.032,0.000,0.000,0
1510777391.423,759.707,792.949,857.857,771.290,0.000,0.000,0
1510777391.425,757.993,793.018,856.212,760.187,0.000,0.000,0
1510777391.427,749.220,794.046,854.636,760.324,0.000,0.000,0
1510777391.429,754.977,794.868,854.088,770.262,0.000,0.000,0
1510777391.431,769.645,797.336,856.829,782.736,0.000,0.000,0
1510777391.433,780.886,795.485,856.212,785.478,0.000,0.000,0
1510777391.435,789.316,795.622,853.608,792.743,0.000,0.000,0
1510777391.437,794.937,794.868,852.168,803.299,0.000,0.000,0
